recipe_version_id,recipe_id,recipe_title,used_occurrences,egg_equivalent_units,dairy_occurrence,dairy_codes,primary_protein,primary_protein_g,primary_protein_share,legume_quantity_g,legume_protein_g,legume_share_of_recognized_protein,plant_protein_main,primary_carb,pasta_rice_primary,ingredient_codes
base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe:latte-e-gallette-di-riso,Latte e gallette di riso,17,0.0,no,[],milk_yogurt,6.6,1.0,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""gallette_riso"", ""latte_ps""]"
base:recipe-version:latte-piccolo:af0c44c699cd8ae3,base:recipe:latte-piccolo,Latte piccolo,1,0.0,no,[],milk_yogurt,4.95,1.0,0.0,0.0,0.0,no,,no,"[""latte_ps""]"
base:recipe-version:manzo-magro-con-pane-bianco-e-carote:584e027f54d81f53,base:recipe:manzo-magro-con-pane-bianco-e-carote,Manzo magro con pane bianco e carote,3,0.0,no,[],red_meat,26.4,1.0,0.0,0.0,0.0,no,bread,no,"[""carota"", ""manzo_magro"", ""olio"", ""pane_bianco""]"
base:recipe-version:manzo-magro-con-pane-bianco-e-carote:e17472dbd25f8c15,base:recipe:manzo-magro-con-pane-bianco-e-carote,Manzo magro con pane bianco e carote,0,0.0,no,[],red_meat,26.4,1.0,0.0,0.0,0.0,no,bread,no,"[""carota"", ""manzo_magro"", ""olio"", ""pane_bianco""]"
base:recipe-version:manzo-magro-con-pane-bianco-e-cavolfiore:09d23863cdb9eb6e,base:recipe:manzo-magro-con-pane-bianco-e-cavolfiore,Manzo magro con pane bianco e cavolfiore,4,0.0,no,[],red_meat,26.4,1.0,0.0,0.0,0.0,no,bread,no,"[""cavolfiore"", ""manzo_magro"", ""olio"", ""pane_integrale""]"
base:recipe-version:manzo-magro-con-pane-bianco-e-cavolfiore:11cfa27e2c7c26ad,base:recipe:manzo-magro-con-pane-bianco-e-cavolfiore,Manzo magro con pane bianco e cavolfiore,0,1.6,no,[],red_meat,26.4,0.7517,0.0,0.0,0.0,no,bread,no,"[""albume"", ""cavolfiore"", ""manzo_magro"", ""olio"", ""pane_bianco""]"
base:recipe-version:manzo-magro-con-pane-bianco-e-zucchine:a7b476a5b5a0d662,base:recipe:manzo-magro-con-pane-bianco-e-zucchine,Manzo magro con pane bianco e zucchine,2,0.0,no,[],red_meat,26.4,1.0,0.0,0.0,0.0,no,bread,no,"[""manzo_magro"", ""olio"", ""pane_bianco"", ""zucchina""]"
base:recipe-version:manzo-magro-con-polenta-e-carote:c034ee16ad5033e0,base:recipe:manzo-magro-con-polenta-e-carote,Manzo magro con polenta e carote,6,0.0,no,[],red_meat,26.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""carota"", ""manzo_magro"", ""olio"", ""polenta""]"
base:recipe-version:manzo-magro-con-polenta-e-zucchine:6497ec9726ad6c1b,base:recipe:manzo-magro-con-polenta-e-zucchine,Manzo magro con polenta e zucchine,1,0.0,no,[],red_meat,26.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""manzo_magro"", ""olio"", ""polenta"", ""zucchina""]"
base:recipe-version:merluzzo-con-patate-e-bietole:d178944750ee4438,base:recipe:merluzzo-con-patate-e-bietole,Merluzzo con patate e bietole,1,0.0,no,[],fish,30.6,1.0,0.0,0.0,0.0,no,potato,no,"[""bietola"", ""merluzzo"", ""olio"", ""pane_bianco"", ""patata""]"
base:recipe-version:merluzzo-con-patate-e-cavolfiore:2e0a3d9a14d82fa0,base:recipe:merluzzo-con-patate-e-cavolfiore,Merluzzo con patate e cavolfiore,2,0.0,no,[],fish,30.6,1.0,0.0,0.0,0.0,no,potato,no,"[""cavolfiore"", ""merluzzo"", ""olio"", ""patata""]"
base:recipe-version:mini-mozzarella-e-frutta:4d74648cf26002ef,base:recipe:mini-mozzarella-e-frutta,Mini mozzarella e frutta,0,0.0,yes,"[""mozzarella""]",cheese,9.0,1.0,0.0,0.0,0.0,no,,no,"[""banana"", ""mozzarella""]"
base:recipe-version:mini-mozzarella-e-frutta:a03f0d2b85fcd141,base:recipe:mini-mozzarella-e-frutta,Mini mozzarella e frutta,1,0.0,yes,"[""mozzarella""]",cheese,9.0,1.0,0.0,0.0,0.0,no,,no,"[""kiwi"", ""mozzarella""]"
base:recipe-version:mini-mozzarella-e-frutta:d4970970de0e2aab,base:recipe:mini-mozzarella-e-frutta,Mini mozzarella e frutta,0,0.0,yes,"[""mozzarella""]",cheese,9.0,1.0,0.0,0.0,0.0,no,,no,"[""mela"", ""mozzarella""]"
base:recipe-version:mini-mozzarella-e-frutta:d50104179f7dd94e,base:recipe:mini-mozzarella-e-frutta,Mini mozzarella e frutta,0,0.0,yes,"[""mozzarella""]",cheese,9.0,1.0,0.0,0.0,0.0,no,,no,"[""mandarino"", ""mozzarella""]"
base:recipe-version:mini-panino-bianco-con-bresaola:7479944e46394c7c,base:recipe:mini-panino-bianco-con-bresaola,Mini panino bianco con bresaola,12,0.0,no,[],cold_cuts,9.6,1.0,0.0,0.0,0.0,no,bread,no,"[""bresaola"", ""pane_integrale""]"
base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,base:recipe:mini-panino-bianco-con-bresaola,Mini panino bianco con bresaola,7,0.0,no,[],cold_cuts,9.6,1.0,0.0,0.0,0.0,no,bread,no,"[""bresaola"", ""pane_bianco""]"
base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,base:recipe:mini-panino-con-tacchino-a-fette,Mini panino con tacchino a fette,12,0.0,no,[],cold_cuts,9.0,1.0,0.0,0.0,0.0,no,bread,no,"[""pane_bianco"", ""tacchino_affettato""]"
base:recipe-version:mini-piadina-con-tacchino-e-robiola:56c4ffbd2213f20d,base:recipe:mini-piadina-con-tacchino-e-robiola,Mini piadina con tacchino e robiola,0,0.0,yes,"[""robiola""]",cold_cuts,10.0,0.8163,0.0,0.0,0.0,no,bread,no,"[""kiwi"", ""piadina"", ""robiola"", ""tacchino_affettato""]"
base:recipe-version:mini-piadina-con-tacchino-e-robiola:82b30f81245be73d,base:recipe:mini-piadina-con-tacchino-e-robiola,Mini piadina con tacchino e robiola,1,0.0,yes,"[""robiola""]",cold_cuts,10.0,0.8163,0.0,0.0,0.0,no,bread,no,"[""mandarino"", ""piadina"", ""robiola"", ""tacchino_affettato""]"
base:recipe-version:mini-piadina-con-tacchino-e-robiola:84945f17e68be9e8,base:recipe:mini-piadina-con-tacchino-e-robiola,Mini piadina con tacchino e robiola,1,0.0,yes,"[""robiola""]",cold_cuts,10.0,0.8163,0.0,0.0,0.0,no,bread,no,"[""banana"", ""piadina"", ""robiola"", ""tacchino_affettato""]"
base:recipe-version:mini-piadina-con-tacchino-e-robiola:a13b6e47fda1968b,base:recipe:mini-piadina-con-tacchino-e-robiola,Mini piadina con tacchino e robiola,1,0.0,yes,"[""robiola""]",cold_cuts,10.0,0.8163,0.0,0.0,0.0,no,bread,no,"[""piadina"", ""pompelmo"", ""robiola"", ""tacchino_affettato""]"
base:recipe-version:mini-piadina-con-tacchino-e-robiola:a3ee748df4965850,base:recipe:mini-piadina-con-tacchino-e-robiola,Mini piadina con tacchino e robiola,1,0.0,yes,"[""robiola""]",cold_cuts,10.0,0.8163,0.0,0.0,0.0,no,bread,no,"[""pera"", ""piadina"", ""robiola"", ""tacchino_affettato""]"
base:recipe-version:mini-piadina-con-tacchino-e-robiola:a9b830a3c5b09b17,base:recipe:mini-piadina-con-tacchino-e-robiola,Mini piadina con tacchino e robiola,1,0.0,yes,"[""robiola""]",cold_cuts,10.0,0.8163,0.0,0.0,0.0,no,bread,no,"[""mela"", ""piadina"", ""robiola"", ""tacchino_affettato""]"
base:recipe-version:mozzarella-e-pomodorini:ed19c9fabc9729ed,base:recipe:mozzarella-e-pomodorini,Mozzarella e pomodorini,0,0.0,yes,"[""mozzarella""]",cheese,9.0,1.0,0.0,0.0,0.0,no,,no,"[""mozzarella"", ""pomodoro""]"
base:recipe-version:nasello-con-pane-bianco-e-fagiolini:c2d1f365a35492b7,base:recipe:nasello-con-pane-bianco-e-fagiolini,Nasello con pane bianco e fagiolini,0,0.0,no,[],fish,34.2,1.0,0.0,0.0,0.0,no,bread,no,"[""fagiolini"", ""nasello"", ""olio"", ""pane_bianco""]"
base:recipe-version:nasello-con-pane-bianco-e-finocchi:fb6cecf679eeabdd,base:recipe:nasello-con-pane-bianco-e-finocchi,Nasello con pane bianco e finocchi,0,0.0,no,[],fish,34.2,1.0,0.0,0.0,0.0,no,bread,no,"[""finocchio"", ""nasello"", ""olio"", ""pane_bianco""]"
base:recipe-version:nasello-con-pane-bianco-e-radicchio:e5aa19fc76b39721,base:recipe:nasello-con-pane-bianco-e-radicchio,Nasello con pane bianco e radicchio,3,0.0,no,[],fish,34.2,1.0,0.0,0.0,0.0,no,bread,no,"[""nasello"", ""olio"", ""pane_integrale"", ""radicchio""]"
base:recipe-version:nasello-con-pane-bianco-e-spinaci:107aea51ceccbf4b,base:recipe:nasello-con-pane-bianco-e-spinaci,Nasello con pane bianco e spinaci,0,0.0,no,[],fish,34.2,1.0,0.0,0.0,0.0,no,bread,no,"[""nasello"", ""olio"", ""pane_bianco"", ""spinaci""]"
base:recipe-version:noodles-di-riso-con-pollo-e-bietole:0f02d14b9aa8eefb,base:recipe:noodles-di-riso-con-pollo-e-bietole,Noodles di riso con pollo e bietole,0,0.0,no,[],poultry,25.3,1.0,0.0,0.0,0.0,no,other_grains,no,"[""bietola"", ""cavolfiore"", ""noodles_riso"", ""olio"", ""pollo"", ""salsa_soia""]"
base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:1145cdd2934760b8,base:recipe:noodles-di-riso-con-pollo-e-finocchi,Noodles di riso con pollo e finocchi,1,0.0,no,[],poultry,25.3,1.0,0.0,0.0,0.0,no,other_grains,no,"[""finocchio"", ""noodles_riso"", ""olio"", ""pollo"", ""salsa_soia"", ""zucchina""]"
base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:2ba940cf86c249a7,base:recipe:noodles-di-riso-con-pollo-e-finocchi,Noodles di riso con pollo e finocchi,3,0.0,no,[],poultry,25.3,1.0,0.0,0.0,0.0,no,other_grains,no,"[""cavolfiore"", ""finocchio"", ""noodles_riso"", ""olio"", ""pollo"", ""salsa_soia""]"
base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:77b54f21408e063d,base:recipe:noodles-di-riso-con-pollo-e-finocchi,Noodles di riso con pollo e finocchi,0,1.6,no,[],poultry,25.3,0.7437,0.0,0.0,0.0,no,other_grains,no,"[""albume"", ""cavolfiore"", ""finocchio"", ""noodles_riso"", ""olio"", ""pane_bianco"", ""pollo"", ""salsa_soia""]"
base:recipe-version:noodles-di-riso-con-pollo-e-radicchio:175403d7d56ca630,base:recipe:noodles-di-riso-con-pollo-e-radicchio,Noodles di riso con pollo e radicchio,0,1.6,no,[],poultry,25.3,0.7437,0.0,0.0,0.0,no,other_grains,no,"[""albume"", ""carota"", ""noodles_riso"", ""olio"", ""pollo"", ""radicchio"", ""salsa_soia""]"
base:recipe-version:omelette-alla-feta-con-pane-bianco:2d7c2704e28cc3ef,base:recipe:omelette-alla-feta-con-pane-bianco,Omelette alla feta con pane bianco,0,2.0,yes,"[""feta""]",eggs,12.6,0.75,0.0,0.0,0.0,no,bread,no,"[""feta"", ""kiwi"", ""pane_bianco"", ""uovo""]"
base:recipe-version:omelette-alla-feta-con-pane-bianco:3fd115ce6030c5aa,base:recipe:omelette-alla-feta-con-pane-bianco,Omelette alla feta con pane bianco,1,2.0,yes,"[""feta""]",eggs,12.6,0.75,0.0,0.0,0.0,no,bread,no,"[""feta"", ""fico"", ""pane_bianco"", ""uovo""]"
base:recipe-version:omelette-alla-feta-con-pane-bianco:5aa2b5a6c5b8a50a,base:recipe:omelette-alla-feta-con-pane-bianco,Omelette alla feta con pane bianco,0,2.0,yes,"[""feta""]",eggs,12.6,0.75,0.0,0.0,0.0,no,bread,no,"[""feta"", ""kiwi"", ""pane_bianco"", ""uovo""]"
base:recipe-version:omelette-alla-feta-con-pane-bianco:70c9637ce1e2a8a0,base:recipe:omelette-alla-feta-con-pane-bianco,Omelette alla feta con pane bianco,0,2.0,yes,"[""feta""]",eggs,12.6,0.75,0.0,0.0,0.0,no,bread,no,"[""feta"", ""melagrana"", ""pane_bianco"", ""uovo""]"
base:recipe-version:omelette-alla-feta-con-pane-bianco:b1898f8db236dc41,base:recipe:omelette-alla-feta-con-pane-bianco,Omelette alla feta con pane bianco,1,2.0,yes,"[""feta""]",eggs,12.6,0.75,0.0,0.0,0.0,no,bread,no,"[""feta"", ""mandarino"", ""pane_bianco"", ""uovo""]"
base:recipe-version:omelette-alla-feta-con-pane-bianco:bd44db62cadf4a80,base:recipe:omelette-alla-feta-con-pane-bianco,Omelette alla feta con pane bianco,0,2.0,yes,"[""feta""]",eggs,12.6,0.75,0.0,0.0,0.0,no,bread,no,"[""feta"", ""melagrana"", ""pane_integrale"", ""uovo""]"
base:recipe-version:omelette-alla-feta-con-pane-bianco:e9af1896d5db22b9,base:recipe:omelette-alla-feta-con-pane-bianco,Omelette alla feta con pane bianco,0,2.0,yes,"[""feta""]",eggs,12.6,0.75,0.0,0.0,0.0,no,bread,no,"[""feta"", ""pane_bianco"", ""pera"", ""uovo""]"
base:recipe-version:omelette-alla-feta-con-pane-bianco:fc60ecc67f252138,base:recipe:omelette-alla-feta-con-pane-bianco,Omelette alla feta con pane bianco,0,2.0,yes,"[""feta""]",eggs,12.6,0.75,0.0,0.0,0.0,no,bread,no,"[""feta"", ""pane_bianco"", ""pera"", ""uovo""]"
base:recipe-version:orata-con-patate-e-bietole:f7dd5fe6df51d49e,base:recipe:orata-con-patate-e-bietole,Orata con patate e bietole,5,0.0,no,[],fish,33.12,1.0,0.0,0.0,0.0,no,potato,no,"[""bietola"", ""olio"", ""orata"", ""patata""]"
base:recipe-version:orata-con-patate-e-carote:d0dd38aec06eb42b,base:recipe:orata-con-patate-e-carote,Orata con patate e carote,2,0.0,no,[],fish,33.12,1.0,0.0,0.0,0.0,no,potato,no,"[""carota"", ""olio"", ""orata"", ""patata""]"
base:recipe-version:pancake-di-farina-00-e-ricotta:bd48162fd8d11404,base:recipe:pancake-di-farina-00-e-ricotta,Pancake di farina 00 e ricotta,0,1.0,yes,"[""ricotta""]",eggs,6.3,0.5056,0.0,0.0,0.0,no,,no,"[""farina00"", ""latte_ps"", ""mandarino"", ""ricotta"", ""uovo""]"
base:recipe-version:pancake-di-farina-00-e-ricotta:d50ee1da31649cbc,base:recipe:pancake-di-farina-00-e-ricotta,Pancake di farina 00 e ricotta,1,1.0,yes,"[""ricotta""]",eggs,6.3,0.5056,0.0,0.0,0.0,no,,no,"[""farina00"", ""latte_ps"", ""pompelmo"", ""ricotta"", ""uovo""]"
base:recipe-version:pancake-di-farina-00-e-ricotta:e5be5645f16fd43b,base:recipe:pancake-di-farina-00-e-ricotta,Pancake di farina 00 e ricotta,2,1.0,yes,"[""ricotta""]",eggs,6.3,0.5056,0.0,0.0,0.0,no,,no,"[""farina00"", ""latte_ps"", ""mela"", ""ricotta"", ""uovo""]"
base:recipe-version:pancake-di-farina-00-e-ricotta:e78d2b0d38b9efc5,base:recipe:pancake-di-farina-00-e-ricotta,Pancake di farina 00 e ricotta,1,1.0,yes,"[""ricotta""]",eggs,6.3,0.5056,0.0,0.0,0.0,no,,no,"[""farina00"", ""latte_ps"", ""pera"", ""ricotta"", ""uovo""]"
base:recipe-version:pancake-di-farina-00-e-ricotta:fa298161ddd6d4f2,base:recipe:pancake-di-farina-00-e-ricotta,Pancake di farina 00 e ricotta,0,1.0,yes,"[""ricotta""]",eggs,6.3,0.5056,0.0,0.0,0.0,no,,no,"[""farina00"", ""latte_ps"", ""mela"", ""ricotta"", ""uovo""]"
base:recipe-version:pane-bianco-con-bresaola-mozzarella-e-carciofi:c8ecd1ee30930220,base:recipe:pane-bianco-con-bresaola-mozzarella-e-carciofi,"Pane bianco con bresaola, mozzarella e carciofi",0,0.0,yes,"[""mozzarella""]",cold_cuts,20.8,0.6582,0.0,0.0,0.0,no,bread,no,"[""bresaola"", ""carciofo"", ""mozzarella"", ""pane_bianco""]"
base:recipe-version:pane-bianco-con-bresaola-robiola-e-broccoli:7b3be6bb3f63a7e3,base:recipe:pane-bianco-con-bresaola-robiola-e-broccoli,"Pane bianco con bresaola, robiola e broccoli",0,0.0,yes,"[""robiola""]",cold_cuts,20.8,0.8685,0.0,0.0,0.0,no,bread,no,"[""bresaola"", ""broccoli"", ""pane_bianco"", ""robiola""]"
base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:0f1cfe5a0b37ce22,base:recipe:pane-bianco-con-mozzarella-e-pomodoro,Pane bianco con mozzarella e pomodoro,0,0.0,yes,"[""mozzarella""]",cheese,10.8,1.0,0.0,0.0,0.0,no,bread,no,"[""mozzarella"", ""pane_bianco"", ""pera"", ""pomodoro""]"
base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:239d355c8a7952d6,base:recipe:pane-bianco-con-mozzarella-e-pomodoro,Pane bianco con mozzarella e pomodoro,0,0.0,yes,"[""mozzarella""]",cheese,10.8,1.0,0.0,0.0,0.0,no,bread,no,"[""kiwi"", ""mozzarella"", ""pane_bianco"", ""pomodoro""]"
base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:35fb5f2be15a587d,base:recipe:pane-bianco-con-mozzarella-e-pomodoro,Pane bianco con mozzarella e pomodoro,1,0.0,yes,"[""mozzarella""]",cheese,10.8,1.0,0.0,0.0,0.0,no,bread,no,"[""fico"", ""mozzarella"", ""pane_bianco"", ""pomodoro""]"
base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:5781c3819a694901,base:recipe:pane-bianco-con-mozzarella-e-pomodoro,Pane bianco con mozzarella e pomodoro,0,0.0,yes,"[""mozzarella""]",cheese,10.8,1.0,0.0,0.0,0.0,no,bread,no,"[""mozzarella"", ""pane_integrale"", ""pera"", ""pomodoro""]"
base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:7cdba8b4c0ab3edc,base:recipe:pane-bianco-con-mozzarella-e-pomodoro,Pane bianco con mozzarella e pomodoro,0,0.0,yes,"[""mozzarella""]",cheese,10.8,1.0,0.0,0.0,0.0,no,bread,no,"[""melagrana"", ""mozzarella"", ""pane_bianco"", ""pomodoro""]"
base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:9a335ac12a6193ae,base:recipe:pane-bianco-con-mozzarella-e-pomodoro,Pane bianco con mozzarella e pomodoro,0,0.0,yes,"[""mozzarella""]",cheese,10.8,1.0,0.0,0.0,0.0,no,bread,no,"[""banana"", ""mozzarella"", ""pane_bianco"", ""pomodoro""]"
base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:d0bf82b30df40ac8,base:recipe:pane-bianco-con-mozzarella-e-pomodoro,Pane bianco con mozzarella e pomodoro,0,0.0,yes,"[""mozzarella""]",cheese,10.8,1.0,0.0,0.0,0.0,no,bread,no,"[""mozzarella"", ""pane_bianco"", ""pera"", ""pomodoro""]"
base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:d4fa14bfcb3b04d8,base:recipe:pane-bianco-con-mozzarella-e-pomodoro,Pane bianco con mozzarella e pomodoro,0,0.0,yes,"[""mozzarella""]",cheese,10.8,1.0,0.0,0.0,0.0,no,bread,no,"[""mandarino"", ""mozzarella"", ""pane_bianco"", ""pomodoro""]"
base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:e30e587bd290256d,base:recipe:pane-bianco-con-mozzarella-e-pomodoro,Pane bianco con mozzarella e pomodoro,0,0.0,yes,"[""mozzarella""]",cheese,10.8,1.0,0.0,0.0,0.0,no,bread,no,"[""banana"", ""mozzarella"", ""pane_integrale"", ""pomodoro""]"
base:recipe-version:pane-bianco-con-prosciutto-cotto-primosale-e-pomodori:753b8e904a7654b7,base:recipe:pane-bianco-con-prosciutto-cotto-primosale-e-pomodori,"Pane bianco con prosciutto cotto, primosale e pomodori",0,0.0,yes,"[""primosale""]",cold_cuts,15.0,0.6024,0.0,0.0,0.0,no,bread,no,"[""pane_bianco"", ""pomodoro"", ""primosale"", ""prosciutto_cotto""]"
base:recipe-version:pane-bianco-con-tacchino-a-fette-mozzarella-e-broccoli:7cad5061b1af657c,base:recipe:pane-bianco-con-tacchino-a-fette-mozzarella-e-broccoli,"Pane bianco con tacchino a fette, mozzarella e broccoli",0,0.0,yes,"[""mozzarella""]",cold_cuts,16.0,0.597,0.0,0.0,0.0,no,bread,no,"[""broccoli"", ""mozzarella"", ""pane_bianco"", ""tacchino_affettato""]"
base:recipe-version:pane-bianco-con-tacchino-a-fette-primosale-e-radicchio:cb496f723d77c4ba,base:recipe:pane-bianco-con-tacchino-a-fette-primosale-e-radicchio,"Pane bianco con tacchino a fette, primosale e radicchio",0,0.0,yes,"[""primosale""]",cold_cuts,16.0,0.6178,0.0,0.0,0.0,no,bread,no,"[""pane_bianco"", ""primosale"", ""radicchio"", ""tacchino_affettato""]"
base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,base:recipe:pane-bianco-e-uovo-sodo,Pane bianco e uovo sodo,4,1.0,no,[],eggs,6.3,1.0,0.0,0.0,0.0,no,bread,no,"[""pane_bianco"", ""uovo""]"
base:recipe-version:pane-di-segale-robiola-e-pera:4c0ce9c99fee421c,base:recipe:pane-di-segale-robiola-e-pera,"Pane di segale, robiola e pera",1,0.0,yes,"[""robiola""]",,3.15,1.0,0.0,0.0,0.0,no,bread,no,"[""miele"", ""pane_segale"", ""pompelmo"", ""robiola""]"
base:recipe-version:pane-di-segale-robiola-e-pera:6299e74309b9fcd0,base:recipe:pane-di-segale-robiola-e-pera,"Pane di segale, robiola e pera",1,0.0,yes,"[""robiola""]",,3.15,1.0,0.0,0.0,0.0,no,bread,no,"[""miele"", ""pane_segale"", ""pera"", ""robiola""]"
base:recipe-version:pane-di-segale-robiola-e-pera:899d05fea260dc77,base:recipe:pane-di-segale-robiola-e-pera,"Pane di segale, robiola e pera",1,0.0,yes,"[""robiola""]",,3.15,1.0,0.0,0.0,0.0,no,bread,no,"[""melagrana"", ""miele"", ""pane_segale"", ""robiola""]"
base:recipe-version:pane-di-segale-robiola-e-pera:90cb97fa4e2a5372,base:recipe:pane-di-segale-robiola-e-pera,"Pane di segale, robiola e pera",1,0.0,yes,"[""robiola""]",,3.15,1.0,0.0,0.0,0.0,no,bread,no,"[""fico"", ""miele"", ""pane_segale"", ""robiola""]"
base:recipe-version:pane-di-segale-robiola-e-pera:bb18609d5a39569d,base:recipe:pane-di-segale-robiola-e-pera,"Pane di segale, robiola e pera",0,0.0,yes,"[""robiola""]",,3.15,1.0,0.0,0.0,0.0,no,bread,no,"[""kiwi"", ""miele"", ""pane_segale"", ""robiola""]"
base:recipe-version:pane-di-segale-robiola-e-pera:bdf0fbc211bec53a,base:recipe:pane-di-segale-robiola-e-pera,"Pane di segale, robiola e pera",0,0.0,yes,"[""robiola""]",,3.15,1.0,0.0,0.0,0.0,no,bread,no,"[""banana"", ""miele"", ""pane_segale"", ""robiola""]"
base:recipe-version:pane-di-segale-robiola-e-pera:d0f5fce67f36273f,base:recipe:pane-di-segale-robiola-e-pera,"Pane di segale, robiola e pera",0,0.0,yes,"[""robiola""]",,3.15,1.0,0.0,0.0,0.0,no,bread,no,"[""mandarino"", ""miele"", ""pane_segale"", ""robiola""]"
base:recipe-version:pane-integrale-primosale-e-frutta:24c98f8cb23c1db1,base:recipe:pane-integrale-primosale-e-frutta,"Pane integrale, primosale e frutta",1,0.0,yes,"[""primosale""]",cheese,9.9,1.0,0.0,0.0,0.0,no,bread,no,"[""melagrana"", ""pane_integrale"", ""primosale""]"
base:recipe-version:pane-integrale-primosale-e-frutta:83e53f1342fd5361,base:recipe:pane-integrale-primosale-e-frutta,"Pane integrale, primosale e frutta",0,0.0,yes,"[""primosale""]",cheese,9.9,1.0,0.0,0.0,0.0,no,bread,no,"[""fico"", ""pane_integrale"", ""primosale""]"
base:recipe-version:pasta-con-crema-di-cannellini-e-funghi:e2f9c03382aeb39e,base:recipe:pasta-con-crema-di-cannellini-e-funghi,Pasta con crema di cannellini e funghi,0,3.2,yes,"[""grana""]",eggs,17.44,0.645,80.0,6.96,0.2574,no,pasta,yes,"[""albume"", ""cannellini"", ""funghi"", ""grana"", ""olio"", ""pasta""]"
base:recipe-version:pasta-con-crema-di-lenticchie-e-carote:db7d19be9c9a8be9,base:recipe:pasta-con-crema-di-lenticchie-e-carote,Pasta con crema di lenticchie e carote,0,0.0,yes,"[""grana""]",legumes,6.75,0.7188,75.0,6.75,0.7188,yes,pasta,yes,"[""carota"", ""grana"", ""lenticchie"", ""olio"", ""pasta""]"
base:recipe-version:pasta-con-crema-di-lenticchie-e-zucchine:3bdab321be6f61ff,base:recipe:pasta-con-crema-di-lenticchie-e-zucchine,Pasta con crema di lenticchie e zucchine,0,3.2,yes,"[""grana""]",eggs,17.44,0.65,75.0,6.75,0.2516,no,pasta,yes,"[""albume"", ""grana"", ""lenticchie"", ""olio"", ""pasta"", ""zucchina""]"
base:recipe-version:pasta-con-crema-di-piselli-e-spinaci:c367a1f59fda02b3,base:recipe:pasta-con-crema-di-piselli-e-spinaci,Pasta con crema di piselli e spinaci,0,3.2,yes,"[""grana""]",eggs,17.44,0.6993,90.0,4.86,0.1949,no,pasta,yes,"[""albume"", ""grana"", ""olio"", ""pasta"", ""piselli"", ""spinaci""]"
base:recipe-version:pasta-con-gamberi-e-broccoli:bfe2d50e2d3dfbd5,base:recipe:pasta-con-gamberi-e-broccoli,Pasta con gamberi e broccoli,0,0.0,yes,"[""grana""]",fish,28.8,0.9458,0.0,0.0,0.0,no,pasta,yes,"[""broccoli"", ""gamberi"", ""grana"", ""olio"", ""pasta""]"
base:recipe-version:pasta-con-gamberi-e-spinaci:b49373180d3164d9,base:recipe:pasta-con-gamberi-e-spinaci,Pasta con gamberi e spinaci,0,0.0,yes,"[""grana""]",fish,28.8,0.9458,0.0,0.0,0.0,no,pasta,yes,"[""gamberi"", ""grana"", ""olio"", ""pasta"", ""spinaci""]"
base:recipe-version:pasta-con-mozzarella-e-radicchio:07856d15efd46b35,base:recipe:pasta-con-mozzarella-e-radicchio,Pasta con mozzarella e radicchio,0,1.6,yes,"[""mozzarella""]",cheese,11.7,0.573,0.0,0.0,0.0,no,pasta,yes,"[""albume"", ""mozzarella"", ""olio"", ""pasta"", ""radicchio""]"
